FID;osm_id;name
france_hiking_foot_routes_line.9424968;9424968;Le Fil d'Ariane
france_hiking_foot_routes_line.9423932;9423932;Circuit de Rochefort
france_hiking_foot_routes_line.9420154;9420154;Sentier Karstique d'Harizpé
france_hiking_foot_routes_line.9419392;9419392;Blue cross
france_hiking_foot_routes_line.9419127;9419127;Le Chêne au Loup
france_hiking_foot_routes_line.9417164;9417164;Entre Loue et Lison au Pays de Courbet
france_hiking_foot_routes_line.9413301;9413301;Le Chatellier - le cirque du Diable
france_hiking_foot_routes_line.9409140;9409140;Ballon d'Alsace - Saulnot
france_hiking_foot_routes_line.9406276;9406276;GR 16 Liaison vers GR 12
france_hiking_foot_routes_line.9396090;9396090;Circuit du chevreuil
france_hiking_foot_routes_line.9393548;9393548;Circuit de Lann Bourgeol
france_hiking_foot_routes_line.9384291;9384291;
france_hiking_foot_routes_line.9384200;9384200;Variante Gréolières
france_hiking_foot_routes_line.9382806;9382806;Sentier de grande randonnée 2013
france_hiking_foot_routes_line.9381288;9381288;Le Pian-sur-Garonne : boucle locale
france_hiking_foot_routes_line.9377944;9377944;Circuit La Butte de César
france_hiking_foot_routes_line.9377336;9377336;Boucle de Landiras nº 1 : boucle locale
france_hiking_foot_routes_line.9377285;9377285;Sentier de la Fontaine Bulant
france_hiking_foot_routes_line.9377215;9377215;Boucle Edmond et Caliste
france_hiking_foot_routes_line.9377194;9377194;Boucle du Papillon
france_hiking_foot_routes_line.9376789;9376789;Sentier de la Vallée
france_hiking_foot_routes_line.9376734;9376734;Sentier du Bois de Bonnemare
france_hiking_foot_routes_line.9374916;9374916;Boucle du Gros Chêne
france_hiking_foot_routes_line.9374915;9374915;Sentier de l'Abbaye
france_hiking_foot_routes_line.9374896;9374896;Le Chemin des Ecoliers
france_hiking_foot_routes_line.9374895;9374895;Sentier du Four à Chaux
france_hiking_foot_routes_line.9374894;9374894;Sentier de la Fontaineresse
france_hiking_foot_routes_line.9374851;9374851;Boucle de la Jacassière
france_hiking_foot_routes_line.9374743;9374743;Les Coteaux de Fouillebroc
france_hiking_foot_routes_line.9374662;9374662;Boucle de Saint-Mathurin
france_hiking_foot_routes_line.9374596;9374596;Boucle des Deux Plateaux
france_hiking_foot_routes_line.9374578;9374578;Boucle des 7 Mares
france_hiking_foot_routes_line.9374511;9374511;Les Orchidées
france_hiking_foot_routes_line.9374479;9374479;Circuit de la Papillonnerie
france_hiking_foot_routes_line.9374445;9374445;Circuit de La Roulée
france_hiking_foot_routes_line.9373862;9373862;Circuit le Petit Mont
france_hiking_foot_routes_line.9373796;9373796;Circuit des Pointes du Golfe
france_hiking_foot_routes_line.9372812;9372812;Le Meneur de Loups
france_hiking_foot_routes_line.9369870;9369870;Sentiero Italia - Tappa E05
france_hiking_foot_routes_line.9369812;9369812;Sentier des Engraviers
france_hiking_foot_routes_line.9369451;9369451;Circuit du Lindeul
france_hiking_foot_routes_line.9356935;9356935;Grand Tour de Paris (03), Magny-en-Vexin - Montagny-Prouvaire
france_hiking_foot_routes_line.9355737;9355737;La Forestière
france_hiking_foot_routes_line.9355497;9355497;Circuit le Petit Mousse
france_hiking_foot_routes_line.9354083;9354083;Sentier du littoral
france_hiking_foot_routes_line.9352327;9352327;
france_hiking_foot_routes_line.9351117;9351117;Boucle des Moulins
france_hiking_foot_routes_line.9349987;9349987;De Lozanne à Marcy
france_hiking_foot_routes_line.9349891;9349891;La Tête du Bouffrot
france_hiking_foot_routes_line.9349890;9349890;Les Coteaux de Saint-Laurent
france_hiking_foot_routes_line.9344033;9344033;Le Carpe : boucle locale
france_hiking_foot_routes_line.9343765;9343765;Petite Randonnée Villeneuve
france_hiking_foot_routes_line.9343704;9343704;Les Jauberthes : boucle locale
france_hiking_foot_routes_line.9343552;9343552;PR de la Forêt
france_hiking_foot_routes_line.9343258;9343258;PR des Champs
france_hiking_foot_routes_line.9336882;9336882;Sentier patrimonial de la Pointe Grenier
france_hiking_foot_routes_line.9336105;9336105;
france_hiking_foot_routes_line.9336098;9336098;Chemin Barbazan - Angos - Montignac
france_hiking_foot_routes_line.9334337;9334337;Le Vin Soleil : boucle locale
france_hiking_foot_routes_line.9333561;9333561;Circulaire des Environs de Thionville
france_hiking_foot_routes_line.9330948;9330948;Le Champ Fleuri
france_hiking_foot_routes_line.9329654;9329654;
france_hiking_foot_routes_line.9326001;9326001;L'étang de la Provostière
france_hiking_foot_routes_line.9325979;9325979;Le sentier de l'abbaye
france_hiking_foot_routes_line.9319508;9319508;Sentier de la petite Mauve
france_hiking_foot_routes_line.9310096;9310096;De Beauvais à Magny-en-Vexin
france_hiking_foot_routes_line.9308219;9308219;Grand Tour de Paris (02), Mantes-la-Jolie - Magny-en-Vexin
france_hiking_foot_routes_line.9308174;9308174;Chemin d'Amiens à Mantes
france_hiking_foot_routes_line.9308173;9308173;De Amiens à Beauvais
france_hiking_foot_routes_line.9304640;9304640;Via Sancti Martini, Charroux - Montluçon
france_hiking_foot_routes_line.9304475;9304475;Recoulette
france_hiking_foot_routes_line.9302747;9302747;de Chartres à Illiers-Combray
france_hiking_foot_routes_line.9302603;9302603;de Montville à Rouen
france_hiking_foot_routes_line.9300295;9300295;Les Contrastes : circuit départemental
france_hiking_foot_routes_line.9300147;9300147;De Dieppe à Offranville
france_hiking_foot_routes_line.9300058;9300058;de Dreux à Chartres
france_hiking_foot_routes_line.9297921;9297921;Les Hounts : boucle locale
france_hiking_foot_routes_line.9297438;9297438;Voie de Vézelay, Nevers - Sancoins
france_hiking_foot_routes_line.9297283;9297283;La Puysaie
france_hiking_foot_routes_line.9278990;9278990;
france_hiking_foot_routes_line.9278783;9278783;Le sentier des Marbrières
france_hiking_foot_routes_line.9278534;9278534;Le Tour des Remparts
france_hiking_foot_routes_line.9278533;9278533;Le Chemin de Maraude
france_hiking_foot_routes_line.9278235;9278235;De Clairvaux à Mussy-sur-Seine
france_hiking_foot_routes_line.9274208;9274208;La Maison des Feins
france_hiking_foot_routes_line.9274207;9274207;Le Sentier Corsaire
france_hiking_foot_routes_line.9274206;9274206;Le Petit Canyon
france_hiking_foot_routes_line.9264567;9264567;
france_hiking_foot_routes_line.9259136;9259136;Voie de Vézelay, Vitry-en-Perthois - Brienne
france_hiking_foot_routes_line.9258940;9258940;Le Tucau : boucle locale
france_hiking_foot_routes_line.9258694;9258694;de Auffay à Montville
france_hiking_foot_routes_line.9258431;9258431;de Rouen à Elbeuf
france_hiking_foot_routes_line.9248973;9248973;Promenade de l'Orge
france_hiking_foot_routes_line.9244449;9244449;De Evreux à Poses
france_hiking_foot_routes_line.9244231;9244231;De Sainte-Marguerite-sur-Mer à Duclair
france_hiking_foot_routes_line.9231888;9231888;Boucle locale Élie Samson
france_hiking_foot_routes_line.9221044;9221044;Muel - Le Pont Guillé
france_hiking_foot_routes_line.9212953;9212953;Redour
france_hiking_foot_routes_line.9209007;9209007;Les Bariattes : boucle locale
france_hiking_foot_routes_line.9208950;9208950;Les Palus : boucle locale
france_hiking_foot_routes_line.9206068;9206068;Les Vieux Châteaux
france_hiking_foot_routes_line.9206067;9206067;La Longue Noë
france_hiking_foot_routes_line.9199808;9199808;Rheinliebe-Weg
france_hiking_foot_routes_line.9195487;9195487;Cougousse Marcillac
france_hiking_foot_routes_line.9192548;9192548;Circuit des Sources Chaudes
france_hiking_foot_routes_line.9189662;9189662;Tour de Saint-Nabord
france_hiking_foot_routes_line.9188261;9188261;L'étang et la Rigole de Boulet
france_hiking_foot_routes_line.918409;918409;
france_hiking_foot_routes_line.918408;918408;
france_hiking_foot_routes_line.918046;918046;Randonnée à Roquefixade
france_hiking_foot_routes_line.9174798;9174798;Circuit des fontaines et lavoirs autour de Goetzenbruck
france_hiking_foot_routes_line.9173493;9173493;De Villeneuve à La Romieu
france_hiking_foot_routes_line.9173043;9173043;Pujols - Vallée de la Mail - 10.5
france_hiking_foot_routes_line.9158817;9158817;Yellow cross
france_hiking_foot_routes_line.9158816;9158816;Sentier paysager passe-frontière n°3
france_hiking_foot_routes_line.9158815;9158815;Sentier paysager passe-frontière n°4
france_hiking_foot_routes_line.9149955;9149955;Yellow X
france_hiking_foot_routes_line.9149735;9149735;Red dot
france_hiking_foot_routes_line.9149734;9149734;Red triangle
france_hiking_foot_routes_line.9128899;9128899;Petite Randonnée Arthez-Ognoas
france_hiking_foot_routes_line.9107071;9107071;Ronde des lacs du Levezou
france_hiking_foot_routes_line.9098023;9098023;La Feuille et le Grain : boucle locale
france_hiking_foot_routes_line.9097931;9097931;De Ville en Vignes
france_hiking_foot_routes_line.9083696;9083696;
france_hiking_foot_routes_line.9083563;9083563;
france_hiking_foot_routes_line.9080692;9080692;
france_hiking_foot_routes_line.9080671;9080671;
france_hiking_foot_routes_line.907994;907994;Querweg Schwarzwald-Kaiserstuhl-Rhein
france_hiking_foot_routes_line.9079172;9079172;GR 531
france_hiking_foot_routes_line.9079146;9079146;
france_hiking_foot_routes_line.9079145;9079145;
france_hiking_foot_routes_line.9079144;9079144;
france_hiking_foot_routes_line.9079055;9079055;
france_hiking_foot_routes_line.9078958;9078958;
france_hiking_foot_routes_line.9078957;9078957;
france_hiking_foot_routes_line.9078930;9078930;
france_hiking_foot_routes_line.9078927;9078927;
france_hiking_foot_routes_line.9078922;9078922;
france_hiking_foot_routes_line.9078921;9078921;
france_hiking_foot_routes_line.9078915;9078915;
france_hiking_foot_routes_line.9078890;9078890;
france_hiking_foot_routes_line.9078855;9078855;
france_hiking_foot_routes_line.9078847;9078847;Sentier des 12 Sources
france_hiking_foot_routes_line.9056832;9056832;
france_hiking_foot_routes_line.9056792;9056792;
france_hiking_foot_routes_line.9056791;9056791;Sentier nature du Loosthal
france_hiking_foot_routes_line.9056781;9056781;
france_hiking_foot_routes_line.9056730;9056730;
france_hiking_foot_routes_line.9056296;9056296;circuit des Sorciers
france_hiking_foot_routes_line.9050451;9050451;Voie du Piémont, Saint-Bertrand-de-Comminges - Bagnères-de-Bigorre
france_hiking_foot_routes_line.9045802;9045802;La Gargilesse secrète et sauvage
france_hiking_foot_routes_line.9042315;9042315;
france_hiking_foot_routes_line.9033590;9033590;Tour du Chaillol
france_hiking_foot_routes_line.8984209;8984209;Circuit des Brandons
france_hiking_foot_routes_line.8973732;8973732;Yellow ring
france_hiking_foot_routes_line.8972313;8972313;Sentier Goldenberg
france_hiking_foot_routes_line.8972262;8972262;Circuit du Boivre
france_hiking_foot_routes_line.8971716;8971716;Yellow cross
france_hiking_foot_routes_line.8913799;8913799;
france_hiking_foot_routes_line.8913798;8913798;Circuit des Fontaines et Lavoirs
france_hiking_foot_routes_line.8913797;8913797;
france_hiking_foot_routes_line.8913796;8913796;Circuit des Deux Vallons
france_hiking_foot_routes_line.8911452;8911452;Yellow dot
france_hiking_foot_routes_line.8911292;8911292;Parcours botanique de Thiéfosse
france_hiking_foot_routes_line.8910836;8910836;Dent d'Oche
france_hiking_foot_routes_line.8907990;8907990;Sentier de l'Adour (Landes)
france_hiking_foot_routes_line.8904810;8904810;Green triangle
france_hiking_foot_routes_line.8902739;8902739;Blue dot
france_hiking_foot_routes_line.8902660;8902660;Yellow triangle
france_hiking_foot_routes_line.8902563;8902563;Blue triangle
france_hiking_foot_routes_line.8902341;8902341;Red ring
france_hiking_foot_routes_line.8902237;8902237;Yellow dot
france_hiking_foot_routes_line.8902161;8902161;Aller-retour Source
france_hiking_foot_routes_line.8902122;8902122;Yellow cross
france_hiking_foot_routes_line.8895615;8895615;
france_hiking_foot_routes_line.8895614;8895614;Sentier Albert Ronsin Croix rouge
france_hiking_foot_routes_line.8894831;8894831;Blue ring
france_hiking_foot_routes_line.8894830;8894830;Green ring
france_hiking_foot_routes_line.8889964;8889964;Yellow diamond
france_hiking_foot_routes_line.8889805;8889805;Yellow-white-yellow rectangle
france_hiking_foot_routes_line.8889804;8889804;Yellow-white-yellow rectangle
france_hiking_foot_routes_line.8889063;8889063;Green dot
france_hiking_foot_routes_line.8885410;8885410;Sentier de la Normandière
france_hiking_foot_routes_line.8867308;8867308;Sentier du Maquis
france_hiking_foot_routes_line.8867272;8867272;Sentier des Maquisards
france_hiking_foot_routes_line.8859426;8859426;Circuit du Falkenstein
france_hiking_foot_routes_line.8859425;8859425;Grand circuit de l'étang de Hanau
france_hiking_foot_routes_line.8859424;8859424;Circuit moyen de l'étang de Hanau
france_hiking_foot_routes_line.8859423;8859423;Petit circuit de l'étang de Hanau
france_hiking_foot_routes_line.8856497;8856497;Parcours circulaire du Pilgerfelsen
france_hiking_foot_routes_line.8856105;8856105;Circuit du Chêne de la Messe
france_hiking_foot_routes_line.8855459;8855459;Circuit de la Chapelle de la Magdelaine
france_hiking_foot_routes_line.8855284;8855284;
france_hiking_foot_routes_line.8849457;8849457;Blue cross
france_hiking_foot_routes_line.8848691;8848691;Green X
france_hiking_foot_routes_line.8846504;8846504;Blue triangle
france_hiking_foot_routes_line.8844708;8844708;Red dot
france_hiking_foot_routes_line.8837483;8837483;Yellow diamond
france_hiking_foot_routes_line.8837482;8837482;Aller-retour Grotte des Épis
france_hiking_foot_routes_line.8836757;8836757;Yellow diamond
france_hiking_foot_routes_line.8836516;8836516;Green ring
france_hiking_foot_routes_line.8826361;8826361;Blue ring
france_hiking_foot_routes_line.8825555;8825555;Sentier des grottes
france_hiking_foot_routes_line.8824951;8824951;Petit Tour de la Bildmuehle
france_hiking_foot_routes_line.8814874;8814874;
france_hiking_foot_routes_line.8814873;8814873;
france_hiking_foot_routes_line.8814872;8814872;
france_hiking_foot_routes_line.8814111;8814111;Grand Tour de la Bildmuehle
france_hiking_foot_routes_line.8813849;8813849;Circuit des Louvries
france_hiking_foot_routes_line.8813846;8813846;Circuit archéologique
france_hiking_foot_routes_line.8813243;8813243;Le fief du duc de Saint-Simon
france_hiking_foot_routes_line.8801850;8801850;Thionville Théatre-Chalet CV
france_hiking_foot_routes_line.8795966;8795966;Circuit 1 Centre-ville de Rodez
france_hiking_foot_routes_line.8795778;8795778;Circuit 2 Layoule
france_hiking_foot_routes_line.8794031;8794031;Boucles du Bois de St Martin
france_hiking_foot_routes_line.8788012;8788012;
france_hiking_foot_routes_line.8788011;8788011;
france_hiking_foot_routes_line.8781332;8781332;Voie Verte de L'Argentière à Saint-Sernin
france_hiking_foot_routes_line.8781135;8781135;Circulaire des deux Schlossberg
france_hiking_foot_routes_line.8779403;8779403;Blue triangle
france_hiking_foot_routes_line.8767109;8767109;La lande de la rencontre
france_hiking_foot_routes_line.8766527;8766527;
france_hiking_foot_routes_line.8766523;8766523;
france_hiking_foot_routes_line.8766497;8766497;Yellow triangle
france_hiking_foot_routes_line.8766496;8766496;Internationaler Fernwanderweg Nahegau-Wasgau-Vogesen Staudernheim - Wingen an der Moder
france_hiking_foot_routes_line.8766481;8766481;Le Cap Roux (jaune)
france_hiking_foot_routes_line.8766480;8766480;Le Cap Roux (bleu)
france_hiking_foot_routes_line.8766479;8766479;Le Cap Roux (rose)
france_hiking_foot_routes_line.8766200;8766200;Sentier de la Moder
france_hiking_foot_routes_line.8766169;8766169;Grand Circuit autour de Wingen-sur-Moder
france_hiking_foot_routes_line.8766122;8766122;Circuit Wingen - Zittersheim
france_hiking_foot_routes_line.8765634;8765634;Reparata-Ile Rousse
france_hiking_foot_routes_line.8765422;8765422;
france_hiking_foot_routes_line.8765421;8765421;
france_hiking_foot_routes_line.8765420;8765420;
